unicode_id,sign_grapheme,sign_trlitScien,sign_phonetic,sign_translation,sign_type,is_compound,component_position,word_id,confidence,source,artifact_id,corpus_id,genre_name,provenance,modern,archaeological_context,period_index,period_dates,languages,is_school_text,genre_uncertain,period_uncertain,provenience_uncertain
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P346903_14,attested,,P346903,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12312,𒌒,UB,ub,,SYLL,SIMPLE,,P346903_14,attested,,P346903,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12250,𒉐,|NIM×GAN₂@t|,tum3,,SYLL,SIMPLE,,P346903_14,attested,,P346903,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1212D,𒄭,HI,hi,,SYLL,SIMPLE,,P346904_2,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+121F7,𒇷,LI,li,,SYLL,SIMPLE,,P346904_2,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+122E4,𒋤,SUD,su3,,SYLL,SIMPLE,,P346904_3,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+122E4,𒋤,SUD,su3,,SYLL,SIMPLE,,P346904_3,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346904_4,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12248,𒉈,NE,NE,,LOGO,SIMPLE,,P346904_4,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12020,𒀠,AL,al,,SYLL,SIMPLE,,P346904_5,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12137,𒄷,HU,hu,,SYLL,SIMPLE,,P346904_5,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P346904_5,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12324,𒌤,DE₂,de2,,SYLL,SIMPLE,,P346904_7,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346904_7,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P346904_7,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12020,𒀠,AL,al,,SYLL,SIMPLE,,P346904_8,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12137,𒄷,HU,hu,,SYLL,SIMPLE,,P346904_8,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346904_8,attested,,P346904,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12009,𒀉,A₂,A2,,LOGO,SIMPLE,,P346905_1,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346905_2,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12146,𒅆,IGI,igi,,SYLL,SIMPLE,,P346905_4,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12145,𒅅,IG,gal2,,SYLL,SIMPLE,,P346905_5,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P346905_7,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12312,𒌒,UB,ub,,SYLL,SIMPLE,,P346905_7,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12055,𒁕,DA,da,,SYLL,SIMPLE,,P346905_7,attested,,P346905,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346906_2,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P346906_2,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1235C,𒍜,UZU,uzu,,SYLL,SIMPLE,,P346906_3,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346906_6,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12248,𒉈,NE,bi2,,SYLL,SIMPLE,,P346906_7,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P346906_7,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1204D,𒁍,BU,BU,,LOGO,SIMPLE,,P346906_9,attested,,P346906,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+121AC,𒆬,KU₃,ku3,,SYLL,SIMPLE,,P346907_1,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1236A,𒍪,ZU,zu,,SYLL,SIMPLE,,P346907_1,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1222B,𒈫,MIN,min,,SYLL,SIMPLE,,P346907_2,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346907_3,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+120F2,𒃲,GAL,gal,,SYLL,SIMPLE,,P346907_5,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P346907_5,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1236A,𒍪,ZU,zu,,SYLL,SIMPLE,,P346907_5,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12079,𒁹,|DIŠ.DIŠ.DIŠ|,eš5,,COMPOUND,COMPOUND,1,P346907_6,attested,OSL,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12079,𒁹,|DIŠ.DIŠ.DIŠ|,eš5,,COMPOUND,COMPOUND,2,P346907_6,attested,OSL,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12079,𒁹,|DIŠ.DIŠ.DIŠ|,eš5,,COMPOUND,COMPOUND,3,P346907_6,attested,OSL,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12156,𒅖,IŠ,is2,,SYLL,SIMPLE,,P346907_8,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1212D,𒄭,|HI.A|,ha2,,COMPOUND,COMPOUND,1,P346907_8,attested,OSL,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12000,𒀀,|HI.A|,ha2,,COMPOUND,COMPOUND,2,P346907_8,attested,OSL,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346907_8,attested,,P346907,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1214E,𒅎,IM,IM,,LOGO,SIMPLE,,P346908_2,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346908_4,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1214E,𒅎,IM,IM,,LOGO,SIMPLE,,P346908_7,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12351,𒍑,UŠ,us2,,SYLL,SIMPLE,,P346908_8,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12293,𒊓,SA,sa,,SYLL,SIMPLE,,P346908_8,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346908_8,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P346908_8,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1208D,𒂍,E₂,e2,,SYLL,SIMPLE,,P346908_10,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+120F2,𒃲,GAL,gal,,SYLL,SIMPLE,,P346908_10,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P346908_10,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12130,𒄰,|HI×BAD|,kam,,SYLL,SIMPLE,,P346908_10,attested,,P346908,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12246,𒉆,NAM,nam,,SYLL,SIMPLE,,P346909_1,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12197,𒆗,KAL,kal,,SYLL,SIMPLE,,P346909_1,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P346909_1,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+120FB,𒃻,GAR,nig2,,SYLL,SIMPLE,,P346909_2,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12246,𒉆,NAM,nam,,SYLL,SIMPLE,,P346909_2,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346909_3,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P346909_3,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1236A,𒍪,ZU,zu,,SYLL,SIMPLE,,P346909_4,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346909_4,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P346909_4,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+1222C,𒈬,MU,mu,,SYLL,SIMPLE,,P346909_5,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12291,𒊑,RI,ri,,SYLL,SIMPLE,,P346909_5,attested,,P346909,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,,1,0,0,0
U+12337,𒌷,URU,iri,,SYLL,SIMPLE,,P346302_1,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12328,𒌨,UR,ur,,SYLL,SIMPLE,,P346302_2,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,gir15,,SYLL,SIMPLE,,P346302_2,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P346302_3,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12228,𒈨,ME,me,,SYLL,SIMPLE,,P346302_3,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346302_3,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1221C,󰁷,LUL,ka5,,SYLL,SIMPLE,,P346302_4,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346302_4,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P346302_5,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12309,𒌉,TUR,banda3,,SYLL,SIMPLE,,P346302_5,attested,,P346302,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12363,𒍣,ZI,zi,,SYLL,SIMPLE,,P346382_1,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P346382_1,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1222C,𒈬,MU,gu10,,SYLL,SIMPLE,,P346382_1,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P346382_2,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P346382_3,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P346382_3,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P346382_3,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346382_3,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P346382_3,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121F3,𒇳,|LAL₂.SAR|,usar,,COMPOUND,COMPOUND,1,P346382_4,attested,OSL,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122AC,𒊬,|LAL₂.SAR|,usar,,COMPOUND,COMPOUND,2,P346382_4,attested,OSL,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P346382_5,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12291,𒊑,RI,de5,,SYLL,SIMPLE,,P346382_6,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P346382_6,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121FD,𒇽,LU₂,lu2,,SYLL,SIMPLE,,P346382_7,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12055,𒁕,DA,da,,SYLL,SIMPLE,,P346382_8,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P346382_8,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P346382_8,attested,,P346382,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_2,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_3,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12076,𒁶,DIM₂,gin7,,SYLL,SIMPLE,,P346387_5,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12040,𒁀,BA,ba,,SYLL,SIMPLE,,P346387_6,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P346387_6,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_8,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P346387_9,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,|AN.NA|,an-na,,COMPOUND,COMPOUND,1,P346387_9,attested,OSL,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,|AN.NA|,an-na,,COMPOUND,COMPOUND,2,P346387_9,attested,OSL,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_9,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P346387_11,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P346387_11,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12248,𒉈,NE,bi2,,SYLL,SIMPLE,,P346387_13,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12141,𒅁,IB,ib,,SYLL,SIMPLE,,P346387_13,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12292,𒊒,RU,RU,,LOGO,SIMPLE,,P346387_13,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_13,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1214E,𒅎,IM,im,,SYLL,SIMPLE,,P346387_15,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P346387_15,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P346387_15,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1214E,𒅎,IM,im,,SYLL,SIMPLE,,P346387_17,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P346387_17,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_17,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_19,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1214E,𒅎,IM,im,,SYLL,SIMPLE,,P346387_20,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P346387_20,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_20,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_22,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_23,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_26,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P346387_28,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12145,𒅅,IG,gal2,,SYLL,SIMPLE,,P346387_29,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P346387_30,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12307,𒌇,TUK,tuku,,SYLL,SIMPLE,,P346387_30,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1226E,𒉮,|NUNUZ.AB₂×AŠGAB|,usan3,,SYLL,SIMPLE,,P346387_31,attested,,P346387,,Wisdom or proverb,Ur,Tell Muqayyar,Ur,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
